Source,Target,Score
pdb8yn3_R_0701_HSM.pdb,pdb2axt_L_0210_MGE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4znt_A_0601_OBB.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5ai4_A_1555_4VY.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3f70_A_0020_MLZ.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb1szs_A_1271_PMP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3itg_A_2001_FDA.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb1mv8_A_2005_GDX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8oh5_B_0606_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4wh3_A_0409_ACY.pdb,0.8
pdb8yn3_R_0701_HSM.pdb,pdb2fpv_A_0405_ILC.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb8fyt_R_0501_7LD.pdb,0.82
pdb8yn3_R_0701_HSM.pdb,pdb1st4_B_0452_GTA.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4anj_A_1065_CR2.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7qxr_A_0401_NSW.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8i0d_A_0501_UPG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4o0k_A_0164_KPI.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8es9_B_1702_Y01.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7pu8_A_0501_4R7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb9dr8_B_0401_12P.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3zl8_A_1441_ADP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5twx_A_4000_7P7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5skl_A_0803_KH6.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4v31_A_0151_DUR.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb1m67_A_0402_BOA.pdb,0.8
pdb8yn3_R_0701_HSM.pdb,pdb5zhp_A_1203_9EC.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb4ae4_B_0402_MSO.pdb,0.57
pdb8yn3_R_0701_HSM.pdb,pdb3qd3_A_0360_3Q5.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb1nhw_A_0450_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5b4k_A_1003_6DT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3uwi_A_0487_ANH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4dku_A_0512_0KU.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb4z55_A_1503_4LO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8c9i_A_0501_HEB.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3vru_A_0501_YS3.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6xj4_B_0301_C5J.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5fuh_A_0400_HKX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2rl5_A_0501_2RL.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb5x5o_A_0401_7Z0.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7g52_A_0901_Y3Q.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4ywj_A_0300_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7joz_R_1201_VFP.pdb,0.73
pdb8yn3_R_0701_HSM.pdb,pdb3gmn_A_0300_C1Q.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6jo0_A_0301_RET.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8ef5_R_0501_7V7.pdb,0.73
pdb8yn3_R_0701_HSM.pdb,pdb1cjk_A_0801_TAT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6v8q_A_0603_QSR.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb4omj_A_0310_2TX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5a89_A_0501_ADP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5lau_A_0201_AR6.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4kmv_A_0203_T6C.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb3pb7_X_0390_PBD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5ph5_A_0415_ES3.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb5m47_A_0301_API.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4d43_A_1259_9W7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7os4_E_0101_QVR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7lzf_A_1805_YHV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2g76_A_0501_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5fu8_A_0500_DH5.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7sok_C_0901_9XL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3dip_A_0321_SIC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5tvn_A_2001_7LD.pdb,0.91
pdb8yn3_R_0701_HSM.pdb,pdb6ztx_A_0804_HDD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7g3f_A_0902_XUX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5yqz_R_1205_OLC.pdb,0.67
pdb8yn3_R_0701_HSM.pdb,pdb5j75_A_0303_6GQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7t1a_A_0802_DTP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6sm0_A_0066_LKE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4msc_A_0900_2ZT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7xmt_R_0401_I8B.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb7ue7_A_0501_ANP.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb5seg_A_0803_IFN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2gqt_A_0601_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7vny_X_0101_SPO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5zgg_B_0301_9F6.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb5z3f_A_0401_BGC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7r41_M_0602_LMT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1cxc_A_0125_HEC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6tdv_M_0203_CDL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8iw7_R_0401_PEA.pdb,0.75
pdb8yn3_R_0701_HSM.pdb,pdb8yal_C_0301_ACO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7zsf_A_0401_45D.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3dst_B_0334_GRG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5se5_A_0803_IEH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8qt8_B_0101_WWK.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2gk6_A_1001_ADP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1i8t_A_0450_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5uvb_A_0503_8QM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5h6r_C_0001_HSE.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb5dig_A_0601_5CE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1gzq_A_1284_D12.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb7kaz_B_0600_OLA.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3hvh_A_0001_542.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2acl_B_0101_L05.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8ev2_A_0603_WVE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2ftd_A_0300_ILI.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4m12_A_0701_1YZ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7b3i_A_0508_STK.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3ahc_A_0827_TPP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb9dyj_E_0602_ABU.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3bnu_B_0803_SPZ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8ijq_A_0500_16C.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6wb5_A_0302_ANP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3dxk_B_0395_N23.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7uk7_A_0401_ADP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7okp_E_0101_QVR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7bl4_9_0402_GNP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2y0m_A_0316_CSO.pdb,0.57
pdb8yn3_R_0701_HSM.pdb,pdb4guu_A_0901_FA9.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6w2j_A_1601_374.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3r6t_A_0307_LU1.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4yju_A_0701_4DO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6xm7_A_0501_V5M.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5drr_A_0303_5EN.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb8hjg_A_0501_POG.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb7w1j_A_0501_J1K.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3e6i_A_0501_LZ1.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb7y6i_A_1112_POV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7e33_R_0501_HVU.pdb,0.91
pdb8yn3_R_0701_HSM.pdb,pdb6bsn_A_2001_FDA.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb4m2c_C_0402_DAR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8ohf_A_0301_RB7.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb5mym_B_0301_HYV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6wzp_A_0503_MW7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1hnv_A_0559_TBO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6wh4_A_1201_89F.pdb,0.73
pdb8yn3_R_0701_HSM.pdb,pdb5lte_A_0501_HEM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3zxs_A_1509_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb9ije_R_0401_ALE.pdb,0.91
pdb8yn3_R_0701_HSM.pdb,pdb3qox_A_0417_SAH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb9efz_A_0403_ABU.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7rja_K_0403_U10.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3vri_A_0301_1KX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6t38_A_0301_MBK.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5sg0_A_0803_IV4.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6g79_S_0401_EP5.pdb,0.73
pdb8yn3_R_0701_HSM.pdb,pdb4xp1_A_0708_LDP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7xtb_R_0501_SRO.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb6irw_A_0701_SAH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2jgj_A_0203_SVV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6zuw_H_1001_QQK.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5v56_A_1202_FMN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8u8j_A_0401_WAL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1hxd_A_0500_BTN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7z6c_A_0403_IEQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6h0p_A_0402_UGA.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8wcf_A_0201_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7ful_A_0602_YUO.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb7lld_A_0602_YS7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6cr2_A_0602_LFV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7w3e_A_0607_TGL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4qsz_A_0903_FLC.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb4tor_A_1402_IW8.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6sbd_A_0406_L4B.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6fob_A_0501_DZW.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1g32_B_0001_R11.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6khn_A_0602_SRO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2cg1_A_1631_11R.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4j9z_R_0201_1KP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5mql_A_0302_G65.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb6iw7_B_0303_S0R.pdb,0.56
pdb8yn3_R_0701_HSM.pdb,pdb2jev_A_1171_NHQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4rw5_A_0305_OCA.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6f90_A_0802_MVL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7h8b_A_0209_3AX.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb4keh_A_0201_1R3.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb6eo8_H_0307_2FN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8anq_B_0211_LYR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6mwe_A_1203_919.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6kpf_R_0401_E3R.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2cv4_A_0050_OCS.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2zis_B_0903_NH8.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2q5l_A_2002_S1T.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1nml_A_0501_CIT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1ez0_A_0650_NAP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8a0g_A_0401_13D.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb8glz_A_0502_PHB.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3qgf_A_0602_46F.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7khg_A_1001_P31.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5tgz_A_2001_ZDG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6h0n_A_0402_UDP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2gpu_A_0459_OHT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3two_A_0601_NDP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6t9y_A_0401_7B0.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4jxf_A_0301_631.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3twt_A_0001_2PE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6vxm_A_1101_LFA.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb8otm_A_0302_VZI.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7jvq_R_0501_OR9.pdb,0.91
pdb8yn3_R_0701_HSM.pdb,pdb4p6w_A_0801_MOF.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2q7y_A_0601_IGC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7bke_A_0702_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2g26_B_0805_3LG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4ze1_A_0602_X2N.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5is7_A_0504_DSH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7qh2_B_0301_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3b1x_A_0300_GNP.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb4b4g_A_0400_KKT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4ufg_H_1249_D6J.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3r2j_A_0311_NIO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5lbt_A_0303_6T0.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb1suq_A_0600_185.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2lfo_A_0201_GCH.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6yj4_U_0201_EHZ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6xn8_A_0602_TZD.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb7flh_B_0401_VCX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7t92_B_0502_LBN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6cuz_A_0403_FEV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6b1l_A_0502_CJ4.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3quy_A_0291_QUY.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5tjz_A_0304_NAP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3tka_A_0400_SAM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1dtt_A_0999_FTC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8y2e_A_0703_CXQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7vfv_A_2421_6IX.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5ynx_A_0201_1PE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3sdc_A_0307_3GB.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6xv9_A_1001_O35.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb7v3r_A_1401_5IE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5sk6_A_0803_KC9.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7ar9_L_0602_PC7.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4iaq_A_2001_2GM.pdb,0.91
pdb8yn3_R_0701_HSM.pdb,pdb5sfn_A_0803_ILS.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7fuo_A_0602_YUB.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb8bu7_E_1101_RS5.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6eo5_A_0601_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1xl8_B_0613_OCB.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4qon_A_0503_CAQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8dcr_R_0401_Y00.pdb,0.73
pdb8yn3_R_0701_HSM.pdb,pdb7zy5_A_0401_1NP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3jsx_A_0547_CC2.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7ys9_A_0402_UPG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8xqo_R_0501_GOQ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1pmn_A_0501_984.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5sj2_A_0803_JWR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7zfm_A_1011_ACY.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb1tgm_A_0202_AIN.pdb,0.67
pdb8yn3_R_0701_HSM.pdb,pdb5sjv_A_0803_K9F.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3ahg_A_0827_HTD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2apc_A_0449_UDM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5c2i_A_0501_HEM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3ue1_A_0998_UE1.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6cr0_A_0507_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8z82_C_0401_HEC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7ond_A_0401_VF2.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb5reg_A_0404_LWA.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb6cvh_A_0501_FJG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5ohb_A_0202_V1L.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb6kdz_A_0803_D79.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2w3s_B_1781_MOM.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4dko_A_0513_0LM.pdb,0.55
pdb8yn3_R_0701_HSM.pdb,pdb7ar9_N_0401_CDL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2hun_A_0801_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2n7l_C_0084_4J4.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7hgq_B_0103_K2S.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb2zhe_H_0501_13U.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7log_A_0201_Y8J.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6hml_A_1001_73L.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7zn3_A_0207_LYR.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7cs1_A_0301_NMY.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5uca_B_0301_DAO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4hyb_C_0006_ALC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7bo5_A_0506_U65.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7bn5_A_0506_U4K.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6fgw_A_1901_D9Q.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb9lrc_R_0701_HSM.pdb,0.88
pdb8yn3_R_0701_HSM.pdb,pdb7mip_C_0604_ZG4.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7v2r_Q_0503_PEE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5nj0_A_0301_8YW.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5ufw_A_0601_86V.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7u6z_B_0202_NAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3r75_A_0526_CYG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4u45_A_0403_3DC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8imk_A_0200_CYC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4jds_A_0402_1L4.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6yb8_A_0502_OK8.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8gia_C_0201_ZJ3.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb8j98_A_0307_9UY.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3ls4_H_0220_TCI.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6zkm_M_0601_970.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6nkm_A_0801_NAP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb4lgy_A_1135_CYG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6czx_B_0504_MRD.pdb,0.57
pdb8yn3_R_0701_HSM.pdb,pdb8z81_B_0101_CRT.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb9ou1_A_0401_NAP.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5t97_A_0601_782.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3iw2_A_0665_EKO.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6r77_A_0401_HY3.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7wmt_A_0501_1IV.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb1i5r_A_0328_HYC.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2qmf_A_0001_CS9.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7r01_A_1901_GI7.pdb,0.5
pdb8yn3_R_0701_HSM.pdb,pdb8s6g_A_0601_FAD.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7y5x_A_0807_PC1.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7yit_A_0401_IVB.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb6bqg_A_1201_ERM.pdb,0.82
pdb8yn3_R_0701_HSM.pdb,pdb5rkm_A_1501_O0V.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5m42_A_2001_FMN.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb5oku_A_0401_0L1.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3cf4_G_0171_ACY.pdb,0.44
pdb8yn3_R_0701_HSM.pdb,pdb7v2h_m_0202_PEE.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb7rfk_A_0601_SFG.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb6yg6_A_0502_OQ8.pdb,0.64
pdb8yn3_R_0701_HSM.pdb,pdb5ndd_A_2201_8TZ.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2o08_A_0501_UNL.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb2bkt_A_0567_RPF.pdb,0.45
pdb8yn3_R_0701_HSM.pdb,pdb3ab1_A_0361_FAD.pdb,0.45
